"Movie Name","DateTime","Date","Day","Time","Screen","Cinema Name"
"Прислужницата","2026-04-19T12:20:00","4/19/2026","Sunday","12:20 PM","Зала4","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T12:30:00","4/19/2026","Sunday","12:30 PM","Зала6","Cinema City - Paradice Center"
"Драмата","2026-04-19T12:40:00","4/19/2026","Sunday","12:40 PM","Зала5","Cinema City - Paradice Center"
"Балканска сватба","2026-04-19T12:40:00","4/19/2026","Sunday","12:40 PM","Зала14","Cinema City - Paradice Center"
"Мумията","2026-04-19T01:00:00","4/19/2026","Sunday","1:00 PM","Зала10","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T01:10:00","4/19/2026","Sunday","1:10 PM","Зала3","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-19T01:20:00","4/19/2026","Sunday","1:20 PM","Зала7","Cinema City - Paradice Center"
"Един грам живот","2026-04-19T01:20:00","4/19/2026","Sunday","1:20 PM","Зала13","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-19T01:30:00","4/19/2026","Sunday","1:30 PM","Зала1","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-19T01:30:00","4/19/2026","Sunday","1:30 PM","Зала9","Cinema City - Paradice Center"
"Мумията","2026-04-19T02:00:00","4/19/2026","Sunday","2:00 PM","Зала2","Cinema City - Paradice Center"
"Хопъри","2026-04-19T02:10:00","4/19/2026","Sunday","2:10 PM","Зала12","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T02:15:00","4/19/2026","Sunday","2:15 PM","Зала8","Cinema City - Paradice Center"
"Почивката 2","2026-04-19T02:30:00","4/19/2026","Sunday","2:30 PM","Зала11","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T02:40:00","4/19/2026","Sunday","2:40 PM","Зала6","Cinema City - Paradice Center"
"Аватар: Огън и пепел","2026-04-19T02:40:00","4/19/2026","Sunday","2:40 PM","Зала14","Cinema City - Paradice Center"
"Драмата","2026-04-19T03:00:00","4/19/2026","Sunday","3:00 PM","Зала5","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-19T03:10:00","4/19/2026","Sunday","3:10 PM","Зала4","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-19T03:15:00","4/19/2026","Sunday","3:15 PM","Зала7","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T03:20:00","4/19/2026","Sunday","3:20 PM","Зала3","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-19T03:30:00","4/19/2026","Sunday","3:30 PM","Зала1","Cinema City - Paradice Center"
"Зоотрополис 2","2026-04-19T04:00:00","4/19/2026","Sunday","4:00 PM","Зала10","Cinema City - Paradice Center"
"Брулени хълмове","2026-04-19T04:20:00","4/19/2026","Sunday","4:20 PM","Зала13","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T04:30:00","4/19/2026","Sunday","4:30 PM","Зала8","Cinema City - Paradice Center"
"Хопъри","2026-04-19T04:30:00","4/19/2026","Sunday","4:30 PM","Зала12","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-19T04:40:00","4/19/2026","Sunday","4:40 PM","Зала9","Cinema City - Paradice Center"
"Мумията","2026-04-19T04:45:00","4/19/2026","Sunday","4:45 PM","Зала2","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T04:50:00","4/19/2026","Sunday","4:50 PM","Зала6","Cinema City - Paradice Center"
"Балканска сватба","2026-04-19T05:00:00","4/19/2026","Sunday","5:00 PM","Зала11","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-19T05:15:00","4/19/2026","Sunday","5:15 PM","Зала7","Cinema City - Paradice Center"
"Драмата","2026-04-19T05:20:00","4/19/2026","Sunday","5:20 PM","Зала5","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T05:30:00","4/19/2026","Sunday","5:30 PM","Зала3","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-19T05:30:00","4/19/2026","Sunday","5:30 PM","Зала1","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-19T06:20:00","4/19/2026","Sunday","6:20 PM","Зала4","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T06:20:00","4/19/2026","Sunday","6:20 PM","Зала14","Cinema City - Paradice Center"
"Престъпление 101","2026-04-19T06:30:00","4/19/2026","Sunday","6:30 PM","Зала10","Cinema City - Paradice Center"
"Мумията","2026-04-19T06:45:00","4/19/2026","Sunday","6:45 PM","Зала8","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T07:00:00","4/19/2026","Sunday","7:00 PM","Зала6","Cinema City - Paradice Center"
"Убий Бил: Цялата кървава история","2026-04-19T07:00:00","4/19/2026","Sunday","7:00 PM","Зала12","Cinema City - Paradice Center"
"Докато смъртта ни раздели 2","2026-04-19T07:10:00","4/19/2026","Sunday","7:10 PM","Зала13","Cinema City - Paradice Center"
"Кокозайо и тайната на мармота","2026-04-19T07:15:00","4/19/2026","Sunday","7:15 PM","Зала7","Cinema City - Paradice Center"
"Балканска сватба","2026-04-19T07:20:00","4/19/2026","Sunday","7:20 PM","Зала11","Cinema City - Paradice Center"
"Мумията","2026-04-19T07:30:00","4/19/2026","Sunday","7:30 PM","Зала2","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T07:40:00","4/19/2026","Sunday","7:40 PM","Зала3","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-19T07:40:00","4/19/2026","Sunday","7:40 PM","Зала1","Cinema City - Paradice Center"
"Драмата","2026-04-19T07:50:00","4/19/2026","Sunday","7:50 PM","Зала5","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-19T08:00:00","4/19/2026","Sunday","8:00 PM","Зала9","Cinema City - Paradice Center"
"Аватар: Огън и пепел","2026-04-19T08:30:00","4/19/2026","Sunday","8:30 PM","Зала14","Cinema City - Paradice Center"
"Супер Марио Галактика: Филмът","2026-04-19T09:10:00","4/19/2026","Sunday","9:10 PM","Зала6","Cinema City - Paradice Center"
"Черно море","2026-04-19T09:10:00","4/19/2026","Sunday","9:10 PM","Зала7","Cinema City - Paradice Center"
"Мумията","2026-04-19T09:20:00","4/19/2026","Sunday","9:20 PM","Зала8","Cinema City - Paradice Center"
"Брулени хълмове","2026-04-19T09:20:00","4/19/2026","Sunday","9:20 PM","Зала10","Cinema City - Paradice Center"
"Проектът „Аве Мария“","2026-04-19T09:30:00","4/19/2026","Sunday","9:30 PM","Зала4","Cinema City - Paradice Center"
"Балканска сватба","2026-04-19T09:30:00","4/19/2026","Sunday","9:30 PM","Зала11","Cinema City - Paradice Center"
"Вампирите от Норич","2026-04-19T09:40:00","4/19/2026","Sunday","9:40 PM","Зала1","Cinema City - Paradice Center"
"Докато смъртта ни раздели 2","2026-04-19T09:45:00","4/19/2026","Sunday","9:45 PM","Зала13","Cinema City - Paradice Center"
"The Mortuary Assistant: Филмът","2026-04-19T09:50:00","4/19/2026","Sunday","9:50 PM","Зала3","Cinema City - Paradice Center"
"Драмата","2026-04-19T10:10:00","4/19/2026","Sunday","10:10 PM","Зала5","Cinema City - Paradice Center"
"Мумията","2026-04-19T10:15:00","4/19/2026","Sunday","10:15 PM","Зала2","Cinema City - Paradice Center"
"ДРАМАТА","2026-04-16T10:40:00","4/16/2026","Thursday","10:40 PM","Зала 2","CineGrand - Park Center"
"БАЛКАНСКА СВАТБА","2026-04-16T10:40:00","4/16/2026","Thursday","10:40 PM","Зала 1","CineGrand - Sofia Ring Mall"
"Royal Ballet &amp; Opera: Жизел","2026-04-19T04:00:00","4/19/2026","Sunday","4:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Зоотрополис 2","2026-04-19T02:00:00","4/19/2026","Sunday","2:00 PM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Почивката 2","2026-04-19T01:10:00","4/19/2026","Sunday","1:10 PM","Digital; LUXE","Kino Arena - The Mall"
"Охранителят","2026-04-19T08:20:00","4/19/2026","Sunday","8:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Шампион по природа","2026-04-19T12:00:00","4/19/2026","Sunday","12:00 PM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Писък 7","2026-04-19T10:40:00","4/19/2026","Sunday","10:40 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Хопъри","2026-04-19T11:40:00","4/19/2026","Sunday","11:40 AM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Хопъри","2026-04-19T01:50:00","4/19/2026","Sunday","1:50 PM","3D Digital; Dubbed; LUXE","Kino Arena - The Mall"
"The Mortuary Assistant: Филмът","2026-04-19T10:30:00","4/19/2026","Sunday","10:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Споменът за него","2026-04-19T08:40:00","4/19/2026","Sunday","8:40 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Проектът „Аве Мария“","2026-04-19T03:30:00","4/19/2026","Sunday","3:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Проектът „Аве Мария“","2026-04-19T06:30:00","4/19/2026","Sunday","6:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Проектът „Аве Мария“","2026-04-19T09:30:00","4/19/2026","Sunday","9:30 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Докато смъртта ни раздели 2","2026-04-19T10:00:00","4/19/2026","Sunday","10:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Ритъмът на джунглата","2026-04-19T11:10:00","4/19/2026","Sunday","11:10 AM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T11:30:00","4/19/2026","Sunday","11:30 AM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T01:40:00","4/19/2026","Sunday","1:40 PM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T03:50:00","4/19/2026","Sunday","3:50 PM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T05:50:00","4/19/2026","Sunday","5:50 PM","Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T12:30:00","4/19/2026","Sunday","12:30 PM","3D Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T02:40:00","4/19/2026","Sunday","2:40 PM","3D Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Супер Марио Галактика: Филмът","2026-04-19T04:50:00","4/19/2026","Sunday","4:50 PM","3D Digital; Dubbed; LUXE","Kino Arena - The Mall"
"Драмата","2026-04-19T04:40:00","4/19/2026","Sunday","4:40 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Драмата","2026-04-19T07:00:00","4/19/2026","Sunday","7:00 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Драмата","2026-04-19T09:10:00","4/19/2026","Sunday","9:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Балканска сватба","2026-04-19T03:20:00","4/19/2026","Sunday","3:20 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Балканска сватба","2026-04-19T06:10:00","4/19/2026","Sunday","6:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Балканска сватба","2026-04-19T08:10:00","4/19/2026","Sunday","8:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Балканска сватба","2026-04-19T10:10:00","4/19/2026","Sunday","10:10 PM","BG Subtitles; Digital; LUXE","Kino Arena - The Mall"
"Вампирите от Норич","2026-04-19T12:10:00","4/19/2026","Sunday","12:10 PM","Digital; LUXE","Kino Arena - The Mall"
